id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf,twitter,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__fa,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fa,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,wikipedia__nl,name__cs,name__sk,wikipedia__simple,name__sco,wikipedia__enwikiquote,wikipedia__sco,name__yo,name__et,name__el,name__yue,name__my,name__wuu,name__lt,name__eo,name__ckb,name__lv,name__la,name__hak,wikipedia__ckb,wikipedia__cs,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__eowikinews,wikipedia__et,wikipedia__hak,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__my,wikipedia__thwikiquote,wikipedia__wuu,wikipedia__yo,wikipedia__zh_yue,wikipedia__ca,name__mr,name__kn,name__pa,name__ur,name__ne,wikipedia__kn,wikipedia__mr,wikipedia__ne,wikipedia__pa,wikipedia__ur,name__nds,name__vmf,name__eu,name__war,name__kk,name__qu,wikipedia__eu,wikipedia__kk,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__qu,wikipedia__war,name__lmo,identifier__imdb,name__hu,name__gl,wikipedia__gl,wikipedia__hu,name__ka,wikipedia__ka,name__zh_my,name__nan,name__so,name__sa,name__is,name__mk,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__bs,name__sr,name__mg,name__ace,name__new,name__ba,wikipedia__ace,wikipedia__arwikiquote,wikipedia__ba,wikipedia__bswikiquote,wikipedia__dewikiquote,wikipedia__is,wikipedia__itwikiquote,wikipedia__mg,wikipedia__mk,wikipedia__new,wikipedia__sa,wikipedia__so,wikipedia__sr,wikipedia__trwikiquote,wikipedia__zh_min_nan,name__ky,wikipedia__ky,name__hr,wikipedia__hr,name__zh_mo
donald_peter_mojuntin,Donald Peter Mojuntin,Sabah,"Penampang, Sabah",P174-11,,,UPKO,United Pasokmomogun Kadazandusun Murut Organisation,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosnah_shirlin,Rosnah Abdul Rashid Shirlin,Sabah,"Papar, Sabah",P175-11,http://en.wikipedia.org/wiki/Rosnah_Shirlin,Rosnah Shirlin,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Rosnah Shirlin,https://upload.wikimedia.org/wikipedia/commons/d/da/Rosnah_Shirlin.jpg,female,,,,,,1972-07-10,,,,,,,,,,,,,,,,,Rosnah Shirlin,,,,Rosnah Shirlin,,,,,Rosnah Rashid Shirlin,,,,Rosnah Rashid Shirlin,,罗斯娜拉昔茜琳,,,,,,,,,Rosnah Rashid Shirlin,Rosnah Rashid Shirlin,Rosnah Rashid Shirlin,,,,,,Rosnah Shirlin,,,,,,Rosnah Rashid Shirlin,,,,,,,,罗斯娜拉昔茜琳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anifah_aman,Anifah Aman,Sabah,"Kimanis, Sabah",P176-11,http://en.wikipedia.org/wiki/Anifah_Aman,Anifah Aman,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Anifah Aman,https://upload.wikimedia.org/wikipedia/commons/3/33/AnifahAmanUS.jpg,male,,,,,,1953-11-16,,/m/03wj1wl,,,,,,,,,,,,,,,Anifah Aman,,Anifah Aman,,Anifah Aman,,,,아니파흐 아만,Anifah Aman,,,,Anifah Aman,,阿尼法阿曼,,,,,,,,Аніф Аман,Anifah Aman,Anifah Aman,Anifah Aman,Anifah Aman,,,,,Anifah Aman,,,,,아니파흐 아만,Anifah Aman,,,,,,,Аніф Аман,阿尼法阿曼,,,,,,,,,,,,,,,عنیفه عمان,,,,,,,,,,,عنیفه عمان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azizah_mohd_dun,Azizah Mohd Dun,Sabah,"Beaufort, Sabah",P177-11,http://en.wikipedia.org/wiki/Azizah_Mohd_Dun,Azizah Mohd Dun,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Azizah Mohd Dun,https://upload.wikimedia.org/wikipedia/commons/8/8e/Azizah_Mohd_Dun.jpg,female,,,,,,1960-11-04,,,Azizah,,,,,,,,,,,,,,Azizah Mohd Dun,,Azizah Mohd Dun,,Azizah Mohd Dun,,,,,Azizah Mohd Dun,,,,,,,,,,,,,,,,,,Azizah Mohd Dun,,,,,Azizah Mohd Dun,,,,,,Azizah Mohd Dun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yusof_yacob,Yusof Yacob,Sabah,"Sipitang, Sabah",P178-11,,,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bernard_giluk_dompok,Bernard Giluk Dompok,Sabah,"Ranau, Sabah",P179-11,http://en.wikipedia.org/wiki/Bernard_Giluk_Dompok,Bernard Giluk Dompok,UPKO,United Pasokmomogun Kadazandusun Murut Organisation,11,,Barisan Nasional,BN,Bernard Giluk Dompok,,male,,,,,,1949-10-07,,/m/03wb1cr,Bernard,,,,,,,,,,,,,,Bernard Giluk Dompok,Bernard Giluk Dompok,Bernard Giluk Dompok,,Bernard Giluk Dompok,,,,,Bernard Giluk Dompok,,,,Bernard Giluk Dompok,,柏纳东博,,,,,,,,,Bernard Giluk Dompok,Bernard Giluk Dompok,Bernard Giluk Dompok,Bernard Giluk Dompok,Bernard Giluk Dompok,,,,Bernard Giluk Dompok,,,,,,Bernard Giluk Dompok,,,,,,,,柏纳东博,柏纳东博,柏納東博,柏納東博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joseph_pairin_kitingan,Joseph Pairin Kitingan,Sabah,"Keningau, Sabah",P180-11,http://en.wikipedia.org/wiki/Joseph_Pairin_Kitingan,Joseph Pairin Kitingan,PBS,Parti Bersatu Sabah,11,,Barisan Nasional,BN,Joseph Pairin Kitingan,,male,,119411995,1053748981,n89214890,,1940-08-17,,/m/09c_n7,Joseph,,,,,,,,,,,,,,Joseph Pairin Kitingan,Joseph Pairin Kitingan,Joseph Pairin Kitingan,,Joseph Pairin Kitingan,,,,,Joseph Pairin Kitingan,,,,Joseph Pairin Kitingan,,百林吉丁岸,,,,,,,,,Joseph Pairin Kitingan,Joseph Pairin Kitingan,Joseph Pairin Kitingan,Joseph Pairin Kitingan,Joseph Pairin Kitingan,,,,Joseph Pairin Kitingan,,,,,,Joseph Pairin Kitingan,,,,,,,,百林吉丁岸,百林吉丁岸,百林吉丁岸,百林吉丁岸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raimi_unggi,Raimi Unggi,Sabah,"Tenom, Sabah",P181-11,,,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bernard_s._maraat,Bernard S. Maraat,Sabah,"Pensiangan, Sabah",P182-11,,,PBRS,Parti Bersatu Rakyat Sabah,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ronald_kiandee,Ronald Kiandee,Sabah,"Beluran, Sabah",P183-11,http://en.wikipedia.org/wiki/Ronald_Kiandee,Ronald Kiandee,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Ronald Kiandee,,male,,,,,,,,,Ronald,,,,,,,,,,,,,,Ronald Kiandee,,,,Ronald Kiandee,,,,,Ronald Kiandee,,,,Ronald Kiandee,,罗纳,,,,,,,,,Ronald Kiandee,Ronald Kiandee,Ronald Kiandee,,,,,,Ronald Kiandee,,,,,,Ronald Kiandee,,,,,,,,罗纳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juslie_ajirol,Juslie Ajirol,Sabah,"Libaran, Sabah",P184-11,http://en.wikipedia.org/wiki/Juslie_Ajirol,Juslie Ajirol,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Juslie Ajirol,,male,,,,,,,,,,,,,,,,,,,,,,,Juslie Ajirol,,,,Juslie Ajirol,,,,,,,,,,,朱斯里,,,,,,,,,,,,,,,,,Juslie Ajirol,,,,,,,,,,,,,,朱斯里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edmund_chong_ket_wah,Edmund Chong Ket Wah,Sabah,"Batu Sapi, Sabah",P185-11,http://en.wikipedia.org/wiki/Edmund_Chong_Ket_Wah,Edmund Chong Ket Wah,PBS,Parti Bersatu Sabah,11,,Barisan Nasional,BN,Edmund Chong Ket Wah,,male,,,,,,1956-04-09,2010-10-09,,Edmund,,,,Jiang,,,,,,,,,,Edmund Chong Ket Wah,,Edmund Chong Ket Wah,,,,,,,Edmund Chong Ket Wah,,,,Edmund Chong Ket Wah,,蒋国华,,,,,,,,,Edmund Chong Ket Wah,Edmund Chong Ket Wah,Edmund Chong Ket Wah,,,,,,,,,,,,Edmund Chong Ket Wah,,,,,,,,蒋国华,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chong_hon_min,Chong Hon Min,Sabah,"Sandakan, Sabah",P186-11,,,IND,Independent,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bung_moktar_radin,Bung Moktar Radin,Sabah,"Kinabatangan, Sabah",P187-11,http://en.wikipedia.org/wiki/Bung_Moktar_Radin,Bung Moktar Radin,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Bung Moktar Radin,,male,,,,,,,,,,,,,,,,,,,,,,,Bung Mokhtar Radin,,,,Bung Moktar Radin,,,,,,,,,,,莫邦拉汀,,,,,,,,,,,,Bung Moktar Radin,,,,,Bung Moktar Radin,,,,,,,,,,,,,,莫邦拉汀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samsu_baharun_abdul_rahman,Samsu Baharun Abdul Rahman,Sabah,"Silam, Sabah",P188-11,,,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shafie_apdal,Shafie Apdal,Sabah,"Semporna, Sabah",P189-11,http://en.wikipedia.org/wiki/Shafie_Apdal,Shafie Apdal,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Shafie Apdal,,male,,,,,,1957-10-20,,/m/0ksx59,Mohd,,,,,,,,,,,,,,Shafie Apdal,Shafie Apdal,Shafie Apdal,,Shafie Apdal,,,,,Mohd Shafie Apdal,,,,Mohd Shafie Apdal,,沙菲益阿达,,,,,,,,,Mohd Shafie Apdal,Mohd Shafie Apdal,Mohd Shafie Apdal,,,,,,Shafie Apdal,,,,,,Mohd Shafie Apdal,,,,,,,,沙菲益阿达,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shim_paw_fatt,Shim Paw Fatt,Sabah,"Tawau, Sabah",P190-11,,,SAPP,Sabah Progressive Party,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_ghapur_salleh,Abdul Ghapur Salleh,Sabah,"Kalabakan, Sabah",P191-11,http://en.wikipedia.org/wiki/Abdul_Ghapur_Salleh,Abdul Ghapur Salleh,UMNO,United Malays National Organisation,11,,Barisan Nasional,BN,Abdul Ghapur Salleh,,male,,,,,,,,,Abdul,,,,,,,,,,,,,,Abdul Ghapur Salleh,,Abdul Ghapur Salleh,,Abdul Ghapur Salleh,,,,,,,,,,,,,,,,,,,,,,,Abdul Ghapur Salleh,,,,,Abdul Ghapur Salleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiki_lafe,Tiki Lafe,Sarawak,"Mas Gading, Sarawak",P192-11,http://en.wikipedia.org/wiki/Tiki_Lafe,Tiki Lafe,SPDP,Sarawak Progressive Democratic Party,11,,Barisan Nasional,BN,Tiki Lafe,,male,,,,,,,,/m/0bmfb08,,,,,,,,,,,,,,,Tiki Lafe,,,,Tiki Lafe,,,,,Tekhee @ Tiki Anak Lafe,,,,Tekhee @ Tiki Anak Lafe,,迪奇拉菲,,,,,,,,,Tekhee @ Tiki Anak Lafe,Tekhee @ Tiki Anak Lafe,Tekhee @ Tiki Anak Lafe,,,,,,Tiki Lafe,,,,,,Tekhee @ Tiki Anak Lafe,,,,,,,,迪奇拉菲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wan_junaidi_tuanku_jaafar,Wan Junaidi Tuanku Jaafar,Sarawak,"Santubong, Sarawak",P193-11,http://en.wikipedia.org/wiki/Wan_Junaidi_Tuanku_Jaafar,Wan Junaidi Tuanku Jaafar,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,Wan Junaidi Tuanku Jaafar,,male,,,,,,,,/m/0bmj4_5,,,,,,,,,,,,,,,Wan Junaidi Tuanku Jaafar,,,,Wan Junaidi Tuanku Jaafar,,,,,Wan Junaidi Bin Tuanku Jaafar,,,,Wan Junaidi Bin Tuanku Jaafar,,旺朱乃迪,,,,,,,,,Wan Junaidi Bin Tuanku Jaafar,Wan Junaidi Bin Tuanku Jaafar,Wan Junaidi Bin Tuanku Jaafar,,,,,,Wan Junaidi Tuanku Jaafar,,,,,,Wan Junaidi Bin Tuanku Jaafar,,,,,,,,旺朱乃迪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fadillah_yusof,Fadillah Yusof,Sarawak,"Petra Jaya, Sarawak",P194-11,http://en.wikipedia.org/wiki/Fadillah_Yusof,Fadillah Yusof,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,Fadillah Yusof,,male,,,,,,1962-04-17,,,,,,,,,,,,,,,,,Fadillah Yusof,Fadillah Yusof,Fadillah Yusof,,Fadillah Yusof,,,,,Fadillah Yusof,,,,Fadillah Yusof,,法迪拉尤索,,,,,,,,,Fadillah Yusof,Fadillah Yusof,Fadillah Yusof,Fadillah Yusof,,,,,Fadillah Yusof,,,,,,Fadillah Yusof,,,,,,,,法迪拉尤索,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chong_chieng_jen,Chong Chieng Jen,Sarawak,"Bandar Kuching, Sarawak",P195-11,http://en.wikipedia.org/wiki/Chong_Chieng_Jen,Chong Chieng Jen,DAP,Democratic Action Party,11,,,,Chong Chieng Jen,,male,,,,,,1971-02-12,,/m/0dr046,,,,,,,,,,,,,,,Chong Chieng Jen,Chong Chieng Jen,Chong Chieng Jen,,Chong Chieng Jen,,,,,Chong Chieng Jen,,,,Chong Chieng Jen,,张健仁,,,,,,,,,Chong Chieng Jen,Chong Chieng Jen,Chong Chieng Jen,Chong Chieng Jen,,,,,Chong Chieng Jen,,,,,,Chong Chieng Jen,,,,,,,,张健仁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yong_khoon_seng,Yong Khoon Seng,Sarawak,"Stampin, Sarawak",P196-11,http://en.wikipedia.org/wiki/Yong_Khoon_Seng,Yong Khoon Seng,SUPP,Sarawak United Peoples' Party,11,,Barisan Nasional,BN,Yong Khoon Seng,,male,,,,,,,,/m/0bm9qgk,,,,,,,,,,,,,,,Yong Khoon Seng,,,,Yong Khoon Seng,,,,,Yong Khoon Hian @ Yong Khoon Seng,,,,Yong Khoon Hian @ Yong Khoon Seng,,杨昆贤,,,,,,,,,Yong Khoon Hian @ Yong Khoon Seng,Yong Khoon Hian @ Yong Khoon Seng,Yong Khoon Hian @ Yong Khoon Seng,,,,,,Yong Khoon Seng,,,,,,Yong Khoon Hian @ Yong Khoon Seng,,,,,,,,杨昆贤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,Sarawak,"Kota Samarahan, Sarawak",P197-11,http://en.wikipedia.org/wiki/Abdul_Taib_Mahmud,Abdul Taib Mahmud,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,Abdul Taib Mahmud,,male,,63112319,,,,1936-05-21,,/m/07m4ry,Abdul,,,,,,,,,,,,,,Abdul Taib Mahmud,Abdul Taib Mahmud,Abdul Taib Mahmud,,Abdul Taib Mahmud,,,,,Abdul Taib Mahmud,,,,Abdul Taib Mahmud,,泰益瑪目,,,,,,,,,Abdul Taib Mahmud,Abdul Taib Mahmud,Abdul Taib Mahmud,Abdul Taib Mahmud,,,,,Abdul Taib Mahmud,,,,,,Abdul Taib Mahmud,,,,Abdul Taib Mahmud,,,,泰益瑪目,泰益玛目,泰益瑪目,泰益瑪目,泰益·马哈茂德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
james_dawos_mamit,James Dawos Mamit,Sarawak,"Mambong, Sarawak",P198-11,http://en.wikipedia.org/wiki/James_Dawos_Mamit,James Dawos Mamit,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,James Dawos Mamit,,male,,,,,,,,/m/0bmjgbd,James,,,,,,,,,,,,,,James Dawos Mamit,,,,James Dawos Mamit,,,,,James Dawos Mamit,,,,James Dawos Mamit,,詹姆士道达沃斯,,,,,,,,,James Dawos Mamit,James Dawos Mamit,James Dawos Mamit,James Dawos Mamit,,,,,James Dawos Mamit,,,,,,James Dawos Mamit,,,,,,,,詹姆士道达沃斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richard_riot_jaem,Richard Riot Jaem,Sarawak,"Serian, Sarawak",P199-11,http://en.wikipedia.org/wiki/Richard_Riot_Jaem,Richard Riot Jaem,SUPP,Sarawak United Peoples' Party,11,,Barisan Nasional,BN,Richard Riot Jaem,,male,,,,,,1951-12-01,,,Richard,,,,,,,,,,,,,,Richard Riot Jaem,,Richard Riot Jaem,,Richard Riot Jaem,,,,,Richard Riot Jaem,,,,Richard Riot Jaem,,利察烈,,,,,,,,,Richard Riot Jaem,Richard Riot Jaem,Richard Riot Jaem,,,,,,Richard Riot Jaem,,,,,,Richard Riot Jaem,,,,,,,,利察烈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adenan_satem,Adenan Satem,Sarawak,"Batang Sadong, Sarawak",P200-11,http://en.wikipedia.org/wiki/Adenan_Satem,Adenan Satem,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,Adenan Satem,,male,,,,,,1944-01-27,,,,,,,,,,,,,,,,,Adenan Satem,,Adenan Satem,,,,,,,Adenan Hj. Satem,,,,,,,,,Adenan Satem,,,,,,,,,Adenan Satem,,,,,,,,,,,Adenan Satem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rohani_abdul_karim,Rohani Abdul Karim,Sarawak,"Batang Lupar, Sarawak",P201-11,http://en.wikipedia.org/wiki/Rohani_Abdul_Karim,Rohani Abdul Karim,PBB,Parti Pesaka Bumiputera Bersatu,11,,Barisan Nasional,BN,Rohani Abdul Karim,,female,,,,,,,,,,,,,,,,,,,,,,,Rohani Abdul Karim,,,,Rohani Abdul Karim,,,,,Rohani Abdul Karim,,,,Rohani Abdul Karim,,罗哈妮阿都卡琳,,,,,,,,,Rohani Abdul Karim,Rohani Abdul Karim,Rohani Abdul Karim,,,,,,Rohani Abdul Karim,,,,,,Rohani Abdul Karim,,,,,,,,罗哈妮阿都卡琳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jimmy_donald_lim,Jimmy Donald Lim,Sarawak,"Sri Aman, Sarawak",P202-11,,,PRS,Parti Rakyat Sarawak,11,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
