id,name,sort_name,given_name,family_name,area,council,party,faction,image,term,source,birth_date,gender,council_id,start_date,end_date
326,Paul Günter,"Günter, Paul",Paul,Günter,BE,NR,U,U,,41,,1943-05-30,male,1,1983-10-24,
106,Fritz Hari,"Hari, Fritz",Fritz,Hari,BE,NR,V,V,,41,,1928-02-18,male,1,,
109,Andreas Herczog,"Herczog, Andreas",Andreas,Herczog,ZH,NR,T,T,,41,,1947-02-11,male,1,,
581,Fritz Hofmann,"Hofmann, Fritz",Fritz,Hofmann,BE,NR,V,V,,41,,1924-03-04,male,1,,
741,Fritz Hösli,"Hösli, Fritz",Fritz,Hösli,GL,NR,V,V,,41,,1922-08-31,male,1,,
742,Marc-André Houmard,"Houmard, Marc-André",Marc-André,Houmard,BE,NR,R,R,,41,,1928-04-11,male,1,,
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,BS,NR,S,S,,41,,1926-04-15,male,1,,
669,Ernst Huggenberger,"Huggenberger, Ernst",Ernst,Huggenberger,ZH,NR,C,C,,41,,1924-07-15,male,1,,
743,Beda Humbel,"Humbel, Beda",Beda,Humbel,AG,NR,C,C,,41,,1933-11-20,male,1,,
783,Bruno Hunziker,"Hunziker, Bruno",Bruno,Hunziker,AG,NR,R,R,,41,,1930-02-10,male,1,,
251,Joseph Iten,"Iten, Joseph",Joseph,Iten,NW,NR,C,C,,41,,1943-08-09,male,1,,
784,Yvette Jaggi,"Jaggi, Yvette",Yvette,Jaggi,VD,NR,S,S,,41,,1941-02-11,female,1,,
744,François Jeanneret,"Jeanneret, François",François,Jeanneret,NE,NR,L,L,,41,,1932-10-10,male,1,,
670,Christian Jost,"Jost, Christian",Christian,Jost,GR,NR,R,R,,41,,1925-12-04,male,1,,
745,Franz Jung,"Jung, Franz",Franz,Jung,LU,NR,C,C,,41,,1940-11-18,male,1,,
671,Raymond Junod,"Junod, Raymond",Raymond,Junod,VD,NR,R,R,,41,,1932-10-10,male,1,,
672,Remigius Kaufmann,"Kaufmann, Remigius",Remigius,Kaufmann,SG,NR,C,C,,41,,1925-07-20,male,1,,
123,Anton Keller,"Keller, Anton",Anton,Keller,AG,NR,C,C,,41,,1934-11-21,male,1,,
673,Theodor Kloter,"Kloter, Theodor",Theodor,Kloter,ZH,NR,U,U,,41,,1916-03-04,male,1,1983-10-24,
746,Raoul Kohler,"Kohler, Raoul",Raoul,Kohler,BE,NR,R,R,,41,,1921-12-08,male,1,,
426,Arnold Koller,"Koller, Arnold",Arnold,Koller,AI,NR,C,C,,41,,1933-08-29,male,1,1980-12-01,
645,Elisabeth Kopp,"Kopp, Elisabeth",Elisabeth,Kopp,ZH,NR,R,R,,41,,1936-12-16,female,1,,
127,Josef Kühne,"Kühne, Josef",Josef,Kühne,SG,NR,C,C,,41,,1938-10-04,male,1,,
674,Urs Kunz,"Kunz, Urs",Urs,Kunz,BE,NR,R,R,,41,,1920-02-29,male,1,,
582,Hans Künzi,"Künzi, Hans",Hans,Künzi,ZH,NR,R,R,,41,,1924-01-30,male,1,,
583,Josef Landolt,"Landolt, Josef",Josef,Landolt,ZH,NR,C,C,,41,,1918-11-27,male,1,,
675,Hedi Lang-Gehri,"Lang-Gehri, Hedi",Hedi,Lang-Gehri,ZH,NR,S,S,,41,,1931-10-30,female,1,1982-11-30,1983-06-01
134,Moritz Leuenberger,"Leuenberger, Moritz",Moritz,Leuenberger,ZH,NR,S,S,,41,,1946-09-21,male,1,,
676,David Linder,"Linder, David",David,Linder,BS,NR,L,L,,41,,1923-03-01,male,1,,
677,Francis Loetscher,"Loetscher, Francis",Francis,Loetscher,BE,NR,S,S,,41,,1932-08-14,male,1,,
748,René Longet,"Longet, René",René,Longet,GE,NR,S,S,,41,,1951-04-12,male,1,1982-09-20,
136,Willy Loretan,"Loretan, Willy",Willy,Loretan,AG,NR,R,R,,41,,1934-06-15,male,1,,
584,Hans-Georg Lüchinger,"Lüchinger, Hans-Georg",Hans-Georg,Lüchinger,ZH,NR,R,R,,41,,1927-05-12,male,1,,
587,Werner Martignoni,"Martignoni, Werner",Werner,Martignoni,BE,NR,V,V,,41,,1927-05-28,male,1,,
141,Jacques Martin,"Martin, Jacques",Jacques,Martin,VD,NR,R,R,,41,,1933-05-11,male,1,,
642,Ruth Mascarin-Bircher,"Mascarin-Bircher, Ruth",Ruth,Mascarin-Bircher,BS,NR,T,T,,41,,1945-08-18,female,1,,
750,Claude Massy,"Massy, Claude",Claude,Massy,VD,NR,L,L,,41,,1927-08-12,male,1,,
145,Ursula Mauch,"Mauch, Ursula",Ursula,Mauch,AG,NR,S,S,,41,,1935-03-29,female,1,,
148,Josi J. Meier,"Meier, Josi J.",Josi J.,Meier,LU,NR,C,C,,41,,1926-08-31,female,1,,1983-03-14
678,Kaspar Meier,"Meier, Kaspar",Kaspar,Meier,LU,NR,R,R,,41,,1917-10-20,male,1,,
679,Werner Meier,"Meier, Werner",Werner,Meier,BE,NR,S,S,,41,,1916-10-01,male,1,,
751,Bernard Meizoz,"Meizoz, Bernard",Bernard,Meizoz,VD,NR,S,S,,41,,1927-02-13,male,1,,
680,Christian Merz,"Merz, Christian",Christian,Merz,AG,NR,S,S,,41,,1943-12-31,male,1,,
681,Willy Messmer,"Messmer, Willy",Willy,Messmer,TG,NR,R,R,,41,,1917-09-03,male,1,,
682,Félicien Morel,"Morel, Félicien",Félicien,Morel,FR,NR,S,S,,41,,1935-03-04,male,1,,
752,Doris Morf,"Morf, Doris",Doris,Morf,ZH,NR,S,S,,41,,1927-09-17,female,1,,
1222,Erwin Muff,"Muff, Erwin",Erwin,Muff,LU,NR,R,R,,41,,1935-06-01,male,1,,1981-12-01
708,Anton Muheim,"Muheim, Anton",Anton,Muheim,LU,NR,S,S,,41,,1916-06-13,male,1,,
683,Alfons Müller,"Müller, Alfons",Alfons,Müller,LU,NR,C,C,,41,,1923-10-05,male,1,,
1224,Andreas Müller,"Müller, Andreas",Andreas,Müller,AG,NR,U,U,,41,,1934-02-12,male,1,1983-10-24,
590,Bernhard Müller,"Müller, Bernhard",Bernhard,Müller,BE,NR,V,V,,41,,1931-04-16,male,1,,
684,Daniel Müller,"Müller, Daniel",Daniel,Müller,SO,NR,R,R,,41,,1928-02-23,male,1,,
685,Richard Müller,"Müller, Richard",Richard,Müller,BE,NR,S,S,,41,,1913-02-22,male,1,,
591,Otto Nauer,"Nauer, Otto",Otto,Nauer,ZH,NR,S,S,,41,,1914-10-23,male,1,,
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,BL,NR,V,V,,41,,1929-10-10,male,1,,
592,Georg Nef,"Nef, Georg",Georg,Nef,SG,NR,R,R,,41,,1927-02-22,male,1,,
754,Alfred Neukomm,"Neukomm, Alfred",Alfred,Neukomm,BE,NR,S,S,,41,,1945-01-09,male,1,,
755,Urs Nussbaumer,"Nussbaumer, Urs",Urs,Nussbaumer,SO,NR,C,C,,41,,1931-10-02,male,1,,
593,Valentin Oehen,"Oehen, Valentin",Valentin,Oehen,BE,NR,-,-,,41,,1931-06-26,male,1,,
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,SG,NR,C,C,,41,,1942-03-02,male,1,,
756,Hans Oester,"Oester, Hans",Hans,Oester,ZH,NR,U,U,,41,,1931-05-19,male,1,1983-10-24,
428,Adolf Ogi,"Ogi, Adolf",Adolf,Ogi,BE,NR,V,V,,41,,1942-07-18,male,1,1979-12-01,
757,Heinrich Ott,"Ott, Heinrich",Heinrich,Ott,BL,NR,S,S,,41,,1929-09-01,male,1,,
686,Giovan Battista Pedrazzini,"Pedrazzini, Giovan Battista",Giovan Battista,Pedrazzini,TI,NR,C,C,,41,,1917-03-14,male,1,,
163,Gilles Petitpierre,"Petitpierre, Gilles",Gilles,Petitpierre,GE,NR,R,R,,41,,1940-01-22,male,1,,
167,Massimo Pini,"Pini, Massimo",Massimo,Pini,TI,NR,R,R,,41,,1936-11-29,male,1,,
759,Françoise Pitteloud,"Pitteloud, Françoise",Françoise,Pitteloud,VD,NR,S,S,,41,,1951-08-03,female,1,1983-06-13,
687,Fritz Räz,"Räz, Fritz",Fritz,Räz,BE,NR,V,V,,41,,1922-11-12,male,1,,
761,Richard Reich,"Reich, Richard",Richard,Reich,ZH,NR,R,R,,41,,1927-09-04,male,1,1983-01-31,
762,Rudolf jun. Reichling,"Reichling, Rudolf jun.",Rudolf jun.,Reichling,ZH,NR,V,V,,41,,1924-09-23,male,1,,
763,Fritz Reimann,"Reimann, Fritz",Fritz,Reimann,BE,NR,S,S,,41,,1924-09-22,male,1,,
688,Kurt Reiniger,"Reiniger, Kurt",Kurt,Reiniger,SH,NR,S,S,,41,,1939-05-13,male,1,,
595,Walter Renschler,"Renschler, Walter",Walter,Renschler,ZH,NR,S,S,,41,,1932-04-20,male,1,,
689,Martha Ribi,"Ribi, Martha",Martha,Ribi,ZH,NR,R,R,,41,,1915-11-28,female,1,,
597,Jean Riesen,"Riesen, Jean",Jean,Riesen,FR,NR,S,S,,41,,1920-07-13,male,1,,
599,Josef Risi,"Risi, Josef",Josef,Risi,SZ,NR,C,C,,41,,1920-12-26,male,1,,
600,Dario Robbiani,"Robbiani, Dario",Dario,Robbiani,TI,NR,S,S,,41,,1939-03-09,male,1,,
690,Hans Roth,"Roth, Hans",Hans,Roth,AG,NR,V,V,,41,,1913-08-19,male,1,,
691,Eduard Rothen,"Rothen, Eduard",Eduard,Rothen,SO,NR,S,S,,41,,1925-11-17,male,1,,
601,Walter Röthlin,"Röthlin, Walter",Walter,Röthlin,OW,NR,C,C,,41,,1930-04-13,male,1,,
692,Gabriel Roy,"Roy, Gabriel",Gabriel,Roy,JU,NR,-,-,,41,,1940-02-27,male,1,,
3079,Fred Rubi,"Rubi, Fred",Fred,Rubi,BE,NR,S,S,,41,,1926-10-12,male,1,,
693,Hans Rüegg,"Rüegg, Hans",Hans,Rüegg,ZH,NR,R,R,,41,,1918-11-29,male,1,,
183,Victor Ruffy,"Ruffy, Victor",Victor,Ruffy,VD,NR,S,S,,41,,1937-01-11,male,1,1982-06-07,
184,Paul Rutishauser,"Rutishauser, Paul",Paul,Rutishauser,TG,NR,V,V,,41,,1933-07-07,male,1,,
764,Albert Rüttimann,"Rüttimann, Albert",Albert,Rüttimann,AG,NR,C,C,,41,,1925-01-26,male,1,,
694,Heinrich Schalcher,"Schalcher, Heinrich",Heinrich,Schalcher,ZH,NR,U,U,,41,,1917-01-03,male,1,1983-10-24,
1237,Meinrad Schär,"Schär, Meinrad",Meinrad,Schär,ZH,NR,U,U,,41,,1921-07-15,male,1,,1982-11-01
605,Hans Schärli,"Schärli, Hans",Hans,Schärli,LU,NR,C,C,,41,,1925-07-15,male,1,,
695,Anton Scherer,"Scherer, Anton",Anton,Scherer,ZG,NR,C,C,,41,,1925-11-03,male,1,,
646,Hans Schmid,"Schmid, Hans",Hans,Schmid,SG,NR,S,S,,41,,1935-08-08,male,1,,
199,Theodor Schnider,"Schnider, Theodor",Theodor,Schnider,LU,NR,C,C,,41,,1930-05-17,male,1,,
1240,Heinrich Schnyder,"Schnyder, Heinrich",Heinrich,Schnyder,BE,NR,V,V,,41,,1927-11-21,male,1,,
201,Kurt Schüle,"Schüle, Kurt",Kurt,Schüle,SH,NR,R,R,,41,,1944-08-23,male,1,,
607,Urs Schwarz,"Schwarz, Urs",Urs,Schwarz,AG,NR,R,R,,41,,1926-08-04,male,1,,
203,Eva Segmüller,"Segmüller, Eva",Eva,Segmüller,SG,NR,C,C,,41,,1932-01-21,female,1,,
206,Rolf Seiler,"Seiler, Rolf",Rolf,Seiler,ZH,NR,C,C,,41,,1932-03-12,male,1,,
696,Gertrud Spiess,"Spiess, Gertrud",Gertrud,Spiess,BS,NR,C,C,,41,,1914-04-16,female,1,,
697,Liselotte Spreng,"Spreng, Liselotte",Liselotte,Spreng,FR,NR,R,R,,41,,1912-02-15,female,1,,
769,Sepp Stappung,"Stappung, Sepp",Sepp,Stappung,ZH,NR,S,S,,41,,1926-12-18,male,1,1983-06-06,
217,Franz Steinegger,"Steinegger, Franz",Franz,Steinegger,UR,NR,R,R,,41,,1943-03-08,male,1,1980-12-01,
698,Otto Stich,"Stich, Otto",Otto,Stich,SO,NR,S,S,,41,,1927-01-10,male,1,,
220,Georg Stucky,"Stucky, Georg",Georg,Stucky,ZG,NR,R,R,,41,,1930-10-06,male,1,,
699,Pierre Teuscher,"Teuscher, Pierre",Pierre,Teuscher,VD,NR,V,V,,41,,1921-04-21,male,1,,
611,Georges Thévoz,"Thévoz, Georges",Georges,Thévoz,VD,NR,L,L,,41,,1914-10-06,male,1,,
700,Robert Tochon,"Tochon, Robert",Robert,Tochon,GE,NR,C,C,,41,,1926-03-02,male,1,,1983-09-01
771,Lilian Uchtenhagen,"Uchtenhagen, Lilian",Lilian,Uchtenhagen,ZH,NR,S,S,,41,,1928-09-07,female,1,,
612,Françoise Vannay,"Vannay, Françoise",Françoise,Vannay,VS,NR,S,S,,41,,1945-01-02,female,1,,
647,Burkhard Vetsch,"Vetsch, Burkhard",Burkhard,Vetsch,SG,NR,R,R,,41,,1937-06-22,male,1,,
429,Kaspar Villiger,"Villiger, Kaspar",Kaspar,Villiger,LU,NR,-,-,,41,,1941-02-05,male,1,1982-01-25,
3490,Jean Vincent,"Vincent, Jean",Jean,Vincent,GE,NR,T,T,,41,,1906-07-08,male,1,,1980-12-01
613,Paul Wagner,"Wagner, Paul",Paul,Wagner,BL,NR,S,S,,41,,1917-12-14,male,1,,
773,Karl Weber,"Weber, Karl",Karl,Weber,SZ,NR,R,R,,41,,1935-05-01,male,1,,
615,Leo Weber,"Weber, Leo",Leo,Weber,AG,NR,C,C,,41,,1920-06-24,male,1,,
231,Monika Weber,"Weber, Monika",Monika,Weber,ZH,NR,U,U,,41,,1943-03-18,female,1,1983-10-24,
616,Rolf Weber,"Weber, Rolf",Rolf,Weber,TG,NR,S,S,,41,,1923-03-13,male,1,,
774,Hermann Wellauer,"Wellauer, Hermann",Hermann,Wellauer,TG,NR,C,C,,41,,1924-03-02,male,1,,
775,Sigmund Widmer,"Widmer, Sigmund",Sigmund,Widmer,ZH,NR,U,U,,41,,1919-07-30,male,1,1983-10-24,
701,Jean Wilhelm,"Wilhelm, Jean",Jean,Wilhelm,JU,NR,C,C,,41,,1929-01-22,male,1,1979-12-01,
236,Paul Wyss,"Wyss, Paul",Paul,Wyss,BS,NR,R,R,,41,,1928-07-07,male,1,,
776,Paul Zbinden,"Zbinden, Paul",Paul,Zbinden,FR,NR,C,C,,41,,1938-11-14,male,1,,
617,Herbert Zehnder,"Zehnder, Herbert",Herbert,Zehnder,AG,NR,S,S,,41,,1927-04-05,male,1,,
238,Jean Ziegler,"Ziegler, Jean",Jean,Ziegler,GE,NR,S,S,,41,,1934-04-19,male,1,,
618,Josef Ziegler,"Ziegler, Josef",Josef,Ziegler,SO,NR,C,C,,41,,1924-06-29,male,1,,
3726,Otto (senior) Zwygart,"Zwygart, Otto (senior)",Otto (senior),Zwygart,BE,NR,DE,DE,,41,,1911-05-30,male,1,,
649,Erwin Akeret,"Akeret, Erwin",Erwin,Akeret,ZH,NR,V,V,,40,,1915-01-08,male,1,,
1379,August Albrecht,"Albrecht, August",August,Albrecht,NW,NR,C,C,,40,,1907-11-16,male,1,,
1387,Walter Allgöwer,"Allgöwer, Walter",Walter,Allgöwer,BS,NR,U,U,,40,,1912-08-18,male,1,,
552,Ulrich Ammann,"Ammann, Ulrich",Ulrich,Ammann,BE,NR,R,R,,40,,1921-02-06,male,1,,
715,Walter Ammann,"Ammann, Walter",Walter,Ammann,SG,NR,S,S,,40,,1946-06-07,male,1,1976-03-01,
620,Jean-François Aubert,"Aubert, Jean-François",Jean-François,Aubert,NE,NR,LE,LE,,40,,1931-05-11,male,1,,
716,Felix Auer,"Auer, Felix",Felix,Auer,BL,NR,R,R,,40,,1925-09-16,male,1,,
651,Walter Augsburger,"Augsburger, Walter",Walter,Augsburger,BE,NR,V,V,,40,,1922-08-13,male,1,,
1438,Jakob Bächtold,"Bächtold, Jakob",Jakob,Bächtold,BE,NR,U,U,,40,,1905-03-03,male,1,1978-09-18,
653,Gilbert Baechtold,"Baechtold, Gilbert",Gilbert,Baechtold,VD,NR,S,S,,40,,1921-08-08,male,1,,
654,Pier Felice Barchi,"Barchi, Pier Felice",Pier Felice,Barchi,TI,NR,R,R,,40,,1929-05-11,male,1,,
655,Louis Barras,"Barras, Louis",Louis,Barras,FR,NR,C,C,,40,,1917-06-09,male,1,,
718,Konrad Basler,"Basler, Konrad",Konrad,Basler,ZH,NR,V,V,,40,,1929-03-12,male,1,1977-03-07,
1475,Walter Baumann,"Baumann, Walter",Walter,Baumann,AG,NR,V,V,,40,,1914-02-04,male,1,,
1479,David Baumgartner,"Baumgartner, David",David,Baumgartner,GL,NR,S,S,,40,,1908-02-03,male,1,,1978-03-09
1481,Franz Baumgartner,"Baumgartner, Franz",Franz,Baumgartner,ZH,NR,-,-,,40,,1926-08-03,male,1,1979-03-05,
719,Richard Bäumlin,"Bäumlin, Richard",Richard,Bäumlin,BE,NR,S,S,,40,,1927-09-09,male,1,1979-09-17,
1179,Roger Besuchet,"Besuchet, Roger",Roger,Besuchet,VD,NR,S,S,,40,,1928-07-17,male,1,,
656,Paul Biderbost,"Biderbost, Paul",Paul,Biderbost,VS,NR,C,C,,40,,1927-07-28,male,1,,
1273,Andreas Blum,"Blum, Andreas",Andreas,Blum,BE,NR,S,S,,40,,1938-02-21,male,1,,1979-03-01
553,Elisabeth Blunschy-Steiner,"Blunschy-Steiner, Elisabeth",Elisabeth,Blunschy-Steiner,SZ,NR,C,C,,40,,1922-07-13,female,1,1977-11-29,
1562,Armand Bochatay,"Bochatay, Armand",Armand,Bochatay,VS,NR,C,C,,40,,1915-07-25,male,1,,
1583,Alois Bommer,"Bommer, Alois",Alois,Bommer,TG,NR,C,C,,40,,1913-03-03,male,1,,
557,Heinz Bratschi,"Bratschi, Heinz",Heinz,Bratschi,BE,NR,S,S,,40,,1925-08-12,male,1,,
723,Hansjörg Braunschweig,"Braunschweig, Hansjörg",Hansjörg,Braunschweig,ZH,NR,S,S,,40,,1930-01-08,male,1,1978-02-27,
725,Ulrich Bremi-Forrer,"Bremi-Forrer, Ulrich",Ulrich,Bremi-Forrer,ZH,NR,R,R,,40,,1929-11-06,male,1,,
1641,Otto Bretscher,"Bretscher, Otto",Otto,Bretscher,ZH,NR,V,V,,40,,1911-04-27,male,1,,
35,Martin Bundi,"Bundi, Martin",Martin,Bundi,GR,NR,S,S,,40,,1932-10-19,male,1,,
558,Kurt Bürer,"Bürer, Kurt",Kurt,Bürer,SG,NR,C,C,,40,,1925-08-10,male,1,,
1729,Alfred Bussey,"Bussey, Alfred",Alfred,Bussey,VD,NR,S,S,,40,,1915-11-10,male,1,1978-11-28,
559,Laurent Butty,"Butty, Laurent",Laurent,Butty,FR,NR,C,C,,40,,1925-07-03,male,1,,
1747,Ezio Canonica,"Canonica, Ezio",Ezio,Canonica,ZH,NR,S,S,,40,,1922-06-27,male,1,,1978-01-05
562,Toni Cantieni,"Cantieni, Toni",Toni,Cantieni,GR,NR,C,C,,40,,1928-05-14,male,1,,
39,Werner Carobbio,"Carobbio, Werner",Werner,Carobbio,TI,NR,T,T,,40,,1936-11-10,male,1,,
1181,Félix Carruzzo,"Carruzzo, Félix",Félix,Carruzzo,VS,NR,C,C,,40,,1925-12-24,male,1,,
43,Luregn Mathias Cavelty,"Cavelty, Luregn Mathias",Luregn Mathias,Cavelty,GR,NR,C,C,,40,,1935-04-01,male,1,,1979-06-10
727,Jean-Jacques Cevey,"Cevey, Jean-Jacques",Jean-Jacques,Cevey,VD,NR,R,R,,40,,1928-06-23,male,1,,
1786,André Chavanne,"Chavanne, André",André,Chavanne,GE,NR,S,S,,40,,1916-07-02,male,1,,1977-12-16
564,Max Chopard,"Chopard, Max",Max,Chopard,AG,NR,S,S,,40,,1929-11-23,male,1,,
565,Amélia Christinat,"Christinat, Amélia",Amélia,Christinat,GE,NR,S,S,,40,,1926-02-06,female,1,1978-01-16,
1183,Gion Condrau,"Condrau, Gion",Gion,Condrau,ZH,NR,C,C,,40,,1919-01-09,male,1,,
1185,Fernand Corbat,"Corbat, Fernand",Fernand,Corbat,GE,NR,R,R,,40,,1925-08-27,male,1,,
1819,Maurice Cossy,"Cossy, Maurice",Maurice,Cossy,VD,NR,R,R,,40,,1920-06-11,male,1,,
643,Roger Dafflon,"Dafflon, Roger",Roger,Dafflon,GE,NR,T,T,,40,,1914-12-02,male,1,,
563,Pierre de Chastonay,"de Chastonay, Pierre",Pierre,de Chastonay,VS,NR,C,C,,40,,1931-06-20,male,1,,
659,Jean-Pascal Delamuraz,"Delamuraz, Jean-Pascal",Jean-Pascal,Delamuraz,VD,NR,R,R,,40,,1936-04-01,male,1,,
568,Heidi Deneys,"Deneys, Heidi",Heidi,Deneys,NE,NR,S,S,,40,,1937-05-25,female,1,1977-11-28,
1914,Josef Diethelm,"Diethelm, Josef",Josef,Diethelm,SZ,NR,S,S,,40,,1914-05-02,male,1,,1978-12-29
569,Herbert Dirren,"Dirren, Herbert",Herbert,Dirren,VS,NR,C,C,,40,,1941-08-04,male,1,1977-05-02,
660,Gilbert Duboule,"Duboule, Gilbert",Gilbert,Duboule,GE,NR,R,R,,40,,1925-01-26,male,1,,
571,Bernard Dupont,"Dupont, Bernard",Bernard,Dupont,VS,NR,R,R,,40,,1933-09-23,male,1,,
661,Andreas Dürr,"Dürr, Andreas",Andreas,Dürr,SG,NR,C,C,,40,,1923-12-16,male,1,,
730,Ernst Eggenberg,"Eggenberg, Ernst",Ernst,Eggenberg,BE,NR,S,S,,40,,1931-08-09,male,1,,
572,Albert Eggli,"Eggli, Albert",Albert,Eggli,ZH,NR,S,S,,40,,1932-05-02,male,1,,
1189,Joseph Egli,"Egli, Joseph",Joseph,Egli,LU,NR,C,C,,40,,1923-05-30,male,1,,
731,Paul Eisenring,"Eisenring, Paul",Paul,Eisenring,ZH,NR,C,C,,40,,1924-01-09,male,1,,
573,Franz Eng,"Eng, Franz",Franz,Eng,SO,NR,R,R,,40,,1928-07-19,male,1,,
732,Susi Eppenberger,"Eppenberger, Susi",Susi,Eppenberger,SG,NR,R,R,,40,,1931-10-18,female,1,1979-06-05,
1999,Rudolf Etter,"Etter, Rudolf",Rudolf,Etter,BE,NR,V,V,,40,,1914-03-19,male,1,1976-11-30,
733,Alexander Euler,"Euler, Alexander",Alexander,Euler,BS,NR,S,S,,40,,1929-10-12,male,1,1979-03-05,
736,Hans-Rudolf Feigenwinter,"Feigenwinter, Hans-Rudolf",Hans-Rudolf,Feigenwinter,BL,NR,C,C,,40,,1937-12-05,male,1,,
1191,René Felber,"Felber, René",René,Felber,NE,NR,S,S,,40,,1933-03-14,male,1,,
662,Hanspeter Fischer,"Fischer, Hanspeter",Hanspeter,Fischer,TG,NR,V,V,,40,,1930-07-03,male,1,,
1192,Josef Fischer,"Fischer, Josef",Josef,Fischer,AG,NR,-,-,,40,,1924-12-15,male,1,,
663,Otto Fischer,"Fischer, Otto",Otto,Fischer,BE,NR,R,R,,40,,1915-04-02,male,1,,
1193,Leonhard Flepp,"Flepp, Leonhard",Leonhard,Flepp,GR,NR,C,C,,40,,1923-11-21,male,1,1979-06-18,
574,Karl Flubacher,"Flubacher, Karl",Karl,Flubacher,BL,NR,R,R,,40,,1921-09-03,male,1,,
1194,Guy Fontanet,"Fontanet, Guy",Guy,Fontanet,GE,NR,C,C,,40,,1927-07-27,male,1,,1978-09-01
664,Armand-Auguste Forel,"Forel, Armand-Auguste",Armand-Auguste,Forel,VD,NR,T,T,,40,,1920-04-29,male,1,,
1195,Thomas Fraefel,"Fraefel, Thomas",Thomas,Fraefel,ZG,NR,S,S,,40,,1923-07-10,male,1,,
2073,Erwin Freiburghaus,"Freiburghaus, Erwin",Erwin,Freiburghaus,BE,NR,V,V,,40,,1914-11-15,male,1,,
1199,Rudolf Friedrich,"Friedrich, Rudolf",Rudolf,Friedrich,ZH,NR,R,R,,40,,1923-07-04,male,1,,
87,Hans-Rudolf Früh,"Früh, Hans-Rudolf",Hans-Rudolf,Früh,AR,NR,R,R,,40,,1936-04-23,male,1,,
665,Cornelia Füeg,"Füeg, Cornelia",Cornelia,Füeg,SO,NR,R,R,,40,,1941-06-05,female,1,,
666,Fritz Ganz,"Ganz, Fritz",Fritz,Ganz,ZH,NR,S,S,,40,,1916-02-20,male,1,,
704,Pierre Gassmann,"Gassmann, Pierre",Pierre,Gassmann,BE,NR,S,S,,40,,1932-12-16,male,1,,1979-03-01
780,André Gautier,"Gautier, André",André,Gautier,GE,NR,L,L,,40,,1924-08-26,male,1,,
576,Jean-Paul Gehler,"Gehler, Jean-Paul",Jean-Paul,Gehler,BE,NR,V,V,,40,,1951-07-01,male,1,1979-03-05,
1202,Paul Gehler,"Gehler, Paul",Paul,Gehler,BE,NR,V,V,,40,,1921-02-02,male,1,,1979-03-01
705,Luigi Generali,"Generali, Luigi",Luigi,Generali,TI,NR*,R,R,,40,,1920-05-07,male,1,1978-11-27,
667,Andreas Gerwig,"Gerwig, Andreas",Andreas,Gerwig,BS,NR,S,S,,40,,1928-11-10,male,1,,
668,Gertrude Girard,"Girard, Gertrude",Gertrude,Girard,VD,NR,R,R,,40,,1913-01-09,female,1,,
579,Jean-Philippe Gloor,"Gloor, Jean-Philippe",Jean-Philippe,Gloor,VD,NR,S,S,,40,,1924-07-30,male,1,,
738,Hans-Ulrich Graf,"Graf, Hans-Ulrich",Hans-Ulrich,Graf,ZH,NR,V,V,,40,,1922-06-20,male,1,1978-01-01,
323,Christian Grobet,"Grobet, Christian",Christian,Grobet,GE,NR,S,S,,40,,1941-07-26,male,1,,
2219,Peter Grünig,"Grünig, Peter",Peter,Grünig,AG,NR,R,R,,40,,1923-04-29,male,1,,1977-11-11
2235,Theodor Gut,"Gut, Theodor",Theodor,Gut,ZH,NR,R,R,,40,,1917-05-18,male,1,,
2262,Ernst Haller,"Haller, Ernst",Ernst,Haller,AG,NR,S,S,,40,,1910-06-16,male,1,,
1209,Walther Hofer,"Hofer, Walther",Walther,Hofer,BE,NR,V,V,,40,,1920-11-10,male,1,,
581,Fritz Hofmann,"Hofmann, Fritz",Fritz,Hofmann,BE,NR,V,V,,40,,1924-03-04,male,1,,
741,Fritz Hösli,"Hösli, Fritz",Fritz,Hösli,GL,NR,V,V,,40,,1922-08-31,male,1,1978-04-17,
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,BS,NR,S,S,,40,,1926-04-15,male,1,,
1211,Traugott Hungerbühler,"Hungerbühler, Traugott",Traugott,Hungerbühler,SG,NR,C,C,,40,,1918-10-04,male,1,,
783,Bruno Hunziker,"Hunziker, Bruno",Bruno,Hunziker,AG,NR,R,R,,40,,1930-02-10,male,1,1977-11-28,
2383,Alois Hürlimann,"Hürlimann, Alois",Alois,Hürlimann,ZG,NR,C,C,,40,,1916-11-21,male,1,,
745,Franz Jung,"Jung, Franz",Franz,Jung,LU,NR,C,C,,40,,1940-11-18,male,1,,
671,Raymond Junod,"Junod, Raymond",Raymond,Junod,VD,NR,R,R,,40,,1932-10-10,male,1,,
672,Remigius Kaufmann,"Kaufmann, Remigius",Remigius,Kaufmann,SG,NR,C,C,,40,,1925-07-20,male,1,,
2487,Otto Keller,"Keller, Otto",Otto,Keller,TG,NR,R,R,,40,,1916-03-15,male,1,,
2492,Alois Kessler,"Kessler, Alois",Alois,Kessler,SZ,NR,S,S,,40,,1925-10-23,male,1,1979-03-05,
746,Raoul Kohler,"Kohler, Raoul",Raoul,Kohler,BE,NR,R,R,,40,,1921-12-08,male,1,,
