id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Виборчому округу №170,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,Позафракційні,
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Виборчому округу №170,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,"Група ""Відродження""",2795
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Виборчому округу №170,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,"Група ""Партія ""Відродження""",2846
19405,Севрюков Владислав Володимирович,Владислав,Володимирович,Севрюков,Загальнодержавному багатомандатному округу,8,2015-09-17,,"http://static.rada.gov.ua/dep_img8/bp73.jpg
","ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/19405,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18026,Семенуха Роман Сергійович,Роман,Сергійович,Семенуха,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp27.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18026,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
18003,Семенченко Семен Ігорович,Семен,Ігорович,Семенченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp2.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18003,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
1908,Семерак Остап Михайлович,Остап,Михайлович,Семерак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf33.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/1908,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18020,Сидорович Руслан Михайлович,Руслан,Михайлович,Сидорович,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp21.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18020,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
17954,Сидорчук Вадим Васильович,Вадим,Васильович,Сидорчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf30.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17954,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18047,Силантьєв Денис Олегович,Денис,Олегович,Силантьєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp12.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18047,Фракція Радикальної партії Олега Ляшка,2615
3180,Сироїд Оксана Іванівна,Оксана,Іванівна,Сироїд,Загальнодержавному багатомандатному округу,8,2014-11-27,2014-12-04,http://static.rada.gov.ua/dep_img8/sp4.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/3180,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
3180,Сироїд Оксана Іванівна,Оксана,Іванівна,Сироїд,Загальнодержавному багатомандатному округу,8,2014-12-05,,http://static.rada.gov.ua/dep_img8/sp4.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/3180,Позафракційні,
18024,Сисоєнко Ірина Володимирівна,Ірина,Володимирівна,Сисоєнко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp25.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18024,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
18033,Скорик Микола Леонідович,Микола,Леонідович,Скорик,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob10.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/18033,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18004,Скрипник Олексій Олексійович,Олексій,Олексійович,Скрипник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp3.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18004,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
18051,Скуратовський Сергій Іванович,Сергій,Іванович,Скуратовський,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp19.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18051,Фракція Радикальної партії Олега Ляшка,2615
18012,Соболєв Єгор Вікторович,Єгор,Вікторович,Соболєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp13.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18012,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
386,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but4.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/386,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
18134,Соловей Юрій Ігорович,Юрій,Ігорович,Соловей,Виборчому округу №89,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d89_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18134,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18135,Солод Юрій Васильович,Юрій,Васильович,Солод,Виборчому округу №47,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d47_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18135,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15769,Сольвар Руслан Миколайович,Руслан,Миколайович,Сольвар,Виборчому округу №91,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d91_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15769,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17968,Соляр Володимир Миронович,Володимир,Миронович,Соляр,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf55.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17968,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18010,Сотник Олена Сергіївна,Олена,Сергіївна,Сотник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp11.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18010,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
12270,Сочка Олександр Олександрович,Олександр,Олександрович,Сочка,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf50.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/12270,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18136,Співаковський Олександр Володимирович,Олександр,Володимирович,Співаковський,Виборчому округу №182,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d182_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18136,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18137,Спориш Іван Дмитрович,Іван,Дмитрович,Спориш,Виборчому округу №15,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d15_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18137,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18138,Сташук Віталій Филимонович,Віталій,Филимонович,Сташук,Виборчому округу №212,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d212_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18138,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18220,Стеценко Дмитро Олександрович,Дмитро,Олександрович,Стеценко,Загальнодержавному багатомандатному округу,8,2014-12-04,,http://static.rada.gov.ua/dep_img8/nf70.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18220,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
17379,Сторожук Дмитро Анатолійович,Дмитро,Анатолійович,Сторожук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf56.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17379,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18139,Сугоняко Олександр Леонідович,Олександр,Леонідович,Сугоняко,Виборчому округу №158,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d158_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18139,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
11097,Супруненко Олександр Іванович,Олександр,Іванович,Супруненко,Виборчому округу №216,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d216_1.jpg,,http://itd.rada.gov.ua/mps/info/page/11097,Позафракційні,
11999,Суслова Ірина Миколаївна,Ірина,Миколаївна,Суслова,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-02-11,http://static.rada.gov.ua/dep_img8/sp6.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/11999,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
11999,Суслова Ірина Миколаївна,Ірина,Миколаївна,Суслова,Загальнодержавному багатомандатному округу,8,2015-02-12,,http://static.rada.gov.ua/dep_img8/sp6.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/11999,Позафракційні,
17948,Сюмар Вікторія Петрівна,Вікторія,Петрівна,Сюмар,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf7.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17948,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
5486,Тарасюк Борис Іванович,Борис,Іванович,Тарасюк,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but12.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/5486,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
18140,Тарута Сергій Олексійович,Сергій,Олексійович,Тарута,Виборчому округу №58,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d58_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18140,Позафракційні,
17947,Тетерук Андрій Анатолійович,Андрій,Анатолійович,Тетерук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf5.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17947,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
1792,Тимошенко Юлія Володимирівна,Юлія,Володимирівна,Тимошенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but2.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/1792,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
18141,Тимошенко Юрій Володимирович,Юрій,Володимирович,Тимошенко,Виборчому округу №88,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d88_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18141,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
17950,Тимчук Дмитро Борисович,Дмитро,Борисович,Тимчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf13.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17950,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18142,Тіміш Григорій Іванович,Григорій,Іванович,Тіміш,Виборчому округу №203,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d203_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18142,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15676,Ткачук Геннадій Віталійович,Геннадій,Віталійович,Ткачук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp42.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15676,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
5415,Томенко Микола Володимирович,Микола,Володимирович,Томенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp8.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5415,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
5504,Третьяков Олександр Юрійович,Олександр,Юрійович,Третьяков,Виборчому округу №219,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d219_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5504,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17987,Тригубенко Сергій Миколайович,Сергій,Миколайович,Тригубенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp46.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17987,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
9540,Унгурян Павло Якимович,Павло,Якимович,Унгурян,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf43.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/9540,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18143,Урбанський Олександр Ігорович,Олександр,Ігорович,Урбанський,Виборчому округу №143,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d143_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18143,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18144,Усов Костянтин Глібович,Костянтин,Глібович,Усов,Виборчому округу №33,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d33_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18144,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15653,Фаєрмарк Сергій Олександрович,Сергій,Олександрович,Фаєрмарк,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf29.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15653,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
15831,Федорук Микола Трохимович,Микола,Трохимович,Федорук,Виборчому округу №201,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d201_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15831,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
5542,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,Виборчому округу №174,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d174_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5542,Позафракційні,
18145,Філатов Борис Альбертович,Борис,Альбертович,Філатов,Виборчому округу №27,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d27_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18145,Позафракційні,
17047,Фірсов Єгор Павлович,Єгор,Павлович,Фірсов,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp54.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17047,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
9684,Фріз Ірина Василівна,Ірина,Василівна,Фріз,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp30.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/9684,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18146,Фролов Микола Олександрович,Микола,Олександрович,Фролов,Виборчому округу №76,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d76_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18146,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15799,Фурсін Іван Геннадійович,Іван,Геннадійович,Фурсін,Виборчому округу №138,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d138_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15799,"Група ""Воля народу""",2619
18147,Хлань Сергій Володимирович,Сергій,Володимирович,Хлань,Виборчому округу №185,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d185_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18147,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15785,Хміль Михайло Михайлович,Михайло,Михайлович,Хміль,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf42.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15785,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Виборчому округу №171,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Економічний розвиток""",2618
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Виборчому округу №171,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Відродження""",2795
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Виборчому округу №171,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Партія ""Відродження""",2846
7741,Чекіта Геннадій Леонідович,Геннадій,Леонідович,Чекіта,Виборчому округу №134,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d134_1.jpg,,http://itd.rada.gov.ua/mps/info/page/7741,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
8715,Чепинога Віталій Михайлович,Віталій,Михайлович,Чепинога,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp56.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/8715,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17989,Червакова Ольга Валеріївна,Ольга,Валеріївна,Червакова,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp49.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17989,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17979,Черненко Олександр Миколайович,Олександр,Миколайович,Черненко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp21.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17979,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18218,Чижмарь Юрій Васильович,Юрій,Васильович,Чижмарь,Загальнодержавному багатомандатному округу,8,2014-12-04,,http://static.rada.gov.ua/dep_img8/rp25.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18218,Фракція Радикальної партії Олега Ляшка,2615
17946,Чорновол Тетяна Миколаївна,Тетяна,Миколаївна,Чорновол,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf2.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17946,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
2340,Чубаров Рефат Абдурахманович,Рефат,Абдурахманович,Чубаров,Загальнодержавному багатомандатному округу,8,2015-05-15,2015-05-19,http://static.rada.gov.ua/dep_img8/bp71.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2340,Позафракційні,
2340,Чубаров Рефат Абдурахманович,Рефат,Абдурахманович,Чубаров,Загальнодержавному багатомандатному округу,8,2015-05-20,,http://static.rada.gov.ua/dep_img8/bp71.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2340,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15836,Чумак Віктор Васильович,Віктор,Васильович,Чумак,Виборчому округу №214,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d214_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15836,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15803,Шаповалов Юрій Анатолійович,Юрій,Анатолійович,Шаповалов,Виборчому округу №146,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d146_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15803,"Група ""Воля народу""",2619
19404,Шверк Григорій Аронович,Григорій,Аронович,Шверк,Загальнодержавному багатомандатному округу,8,2015-09-17,,"http://static.rada.gov.ua/dep_img8/bp72.jpg
","ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/19404,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17650,Шевченко Олександр Леонідович,Олександр,Леонідович,Шевченко,Виборчому округу №83,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d83_1.jpg,,http://itd.rada.gov.ua/mps/info/page/17650,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
8885,Шенцев Дмитро Олексійович,Дмитро,Олексійович,Шенцев,Виборчому округу №176,8,2014-11-27,2015-05-14,http://static.rada.gov.ua/dep_img8/d176_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8885,Позафракційні,
8885,Шенцев Дмитро Олексійович,Дмитро,Олексійович,Шенцев,Виборчому округу №176,8,2015-05-15,,http://static.rada.gov.ua/dep_img8/d176_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8885,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
8473,Шинькович Андрій Васильович,Андрій,Васильович,Шинькович,Виборчому округу №189,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d189_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8473,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Виборчому округу №35,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Економічний розвиток""",2618
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Виборчому округу №35,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Відродження""",2795
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Виборчому округу №35,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Партія ""Відродження""",2846
15658,Шкварилюк Володимир Васильович,Володимир,Васильович,Шкварилюк,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf25.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15658,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Виборчому округу №52,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Економічний розвиток""",2618
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Виборчому округу №52,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Відродження""",2795
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Виборчому округу №52,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Партія ""Відродження""",2846
16532,Шкрум Альона Іванівна,Альона,Іванівна,Шкрум,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but5.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/16532,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
11096,Шпенов Дмитро Юрійович,Дмитро,Юрійович,Шпенов,Виборчому округу №37,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d37_1.jpg,,http://itd.rada.gov.ua/mps/info/page/11096,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
6548,Шурма Ігор Михайлович,Ігор,Михайлович,Шурма,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob27.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/6548,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
2274,Шуфрич Нестор Іванович,Нестор,Іванович,Шуфрич,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob7.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/2274,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
