id,birth_date,name,sort_name,family_name,given_name,image,source,term,party,party_id,start_date,end_date
mp_XhavitHaliti,"",Xhavit Haliti,Haliti Xhavit,Haliti,Xhavit,http://files.parldata.eu/kv/kuvendi/people/mp_XhavitHaliti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,925",chamber_2004-11-23,Grupi Parlamentar i PDK-së,parliamentary_group_8,2004-11-23,2007-12-12
mp_XhelalCanziba,1958-07-19,Xhelal Canziba,Canziba Xhelal,Canziba,Xhelal,http://files.parldata.eu/kv/kuvendi/people/mp_XhelalCanziba/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,461&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i PDK-së,parliamentary_group_8,2004-11-23,2007-12-12
mp_XhevatBislimi,1961-07-22,Xhevat Bislimi,Bislimi Xhevat,Bislimi,Xhevat,"","http://www.kuvendikosoves.org/?cid=1,158,508&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i PDK-së,parliamentary_group_8,2004-11-23,2007-12-12
mp_XhevdetNeziraj,"",Xhevdet Neziraj,Neziraj Xhevdet,Neziraj,Xhevdet,http://files.parldata.eu/kv/kuvendi/people/mp_XhevdetNeziraj/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,673&secid=102&legid=4",chamber_2004-11-23,Grupi Parlamentar i AAK-së,parliamentary_group_9,2004-11-23,2007-12-12
mp_YlberHysa,"",Ylber Hysa,Hysa Ylber,Hysa,Ylber,"","http://www.kuvendikosoves.org/?cid=1,158,482&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar ORA,parliamentary_group_10,2004-11-23,2007-12-12
mp_YmerHalimi,1947-12-15,Ymer Halimi,Halimi Ymer,Halimi,Ymer,"","http://www.kuvendikosoves.org/?cid=1,158,509&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i AAK-së,parliamentary_group_9,2004-11-23,2007-12-12
mp_YmerMuhaxheri,1929-10-15,Ymer Muhaxheri,Muhaxheri Ymer,Muhaxheri,Ymer,http://files.parldata.eu/kv/kuvendi/people/mp_YmerMuhaxheri/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,397&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i LDK-së,parliamentary_group_7,2004-11-23,2007-12-12
mp_ZahrijeJusufi,1956-05-22,Zahrije Jusufi,Jusufi Zahrije,Jusufi,Zahrije,http://files.parldata.eu/kv/kuvendi/people/mp_ZahrijeJusufi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,460&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i PDK-së,parliamentary_group_8,2004-11-23,2007-12-12
mp_ZefMorina,"",Zef Morina,Morina Zef,Morina,Zef,http://files.parldata.eu/kv/kuvendi/people/mp_ZefMorina/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,569&secid=102&legid=3",chamber_2004-11-23,Grupi Parlamentar i LDK-së,parliamentary_group_7,2004-11-23,2007-12-12
mp_ZlaticaKujundIæ,1963-07-17,Zlatica Kujundiæ,Kujundiæ Zlatica,Kujundiæ,Zlatica,http://files.parldata.eu/kv/kuvendi/people/mp_ZlaticaKujund%C2%9EI%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,495&secid=102&legid=2",chamber_2004-11-23,Pa Grup Parlamentar,parliamentary_group_20,2004-11-23,2007-12-12
mp_ZulfiMerxha,"",Zulfi Merxha,Merxha Zulfi,Merxha,Zulfi,http://files.parldata.eu/kv/kuvendi/people/mp_ZulfiMerxha/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,505&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar Për integrim,parliamentary_group_19,2004-11-23,2007-12-12
mp_ZyhrieMaloku,"",Zyhrie Maloku,Maloku Zyhrie,Maloku,Zyhrie,http://files.parldata.eu/kv/kuvendi/people/mp_ZyhrieMaloku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,404&secid=102&legid=2",chamber_2004-11-23,Grupi Parlamentar i LDK-së,parliamentary_group_7,2004-11-23,2007-12-12
mp_ZylfijeHundozi,1956-06-01,Zylfije Hundozi,Hundozi Zylfije,Hundozi,Zylfije,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfijeHundozi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,611&secid=102&legid=3",chamber_2004-11-23,Grupi Parlamentar i AAK-së,parliamentary_group_9,2004-11-23,2007-12-12
mp_PresaMurati,1970-05-13,presa Murati,Murati presa,Murati,presa,http://files.parldata.eu/kv/kuvendi/people/mp_%C2%8APresaMurati/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,621&secid=102&legid=3",chamber_2004-11-23,Grupi Parlamentar GP 6+,parliamentary_group_12,2004-11-23,2007-12-12
mp_AbdylYmeri,1965-11-18,Abdyl Ymeri,Ymeri Abdyl,Ymeri,Abdyl,http://files.parldata.eu/kv/kuvendi/people/mp_AbdylYmeri/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,650&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_AdemGrabovci,"",Adem Grabovci,Grabovci Adem,Grabovci,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemGrabovci/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,875",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_AdemHajdaraj,1944-12-13,Adem Hajdaraj,Hajdaraj Adem,Hajdaraj,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemHajdaraj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,572&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_AdemSalihaj,"",Adem Salihaj,Salihaj Adem,Salihaj,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemSalihaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,832",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_AhmetIsufi,"",Ahmet Isufi,Isufi Ahmet,Isufi,Ahmet,http://files.parldata.eu/kv/kuvendi/people/mp_AhmetIsufi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,750&secid=102&legid=4",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_AliLajçi,"",Ali Lajçi,Lajçi Ali,Lajçi,Ali,http://files.parldata.eu/kv/kuvendi/people/mp_AliLaj%C3%A7i/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,563&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_AlushAGashi,1950-10-04,Alush A. Gashi,A. Gashi Alush,A. Gashi,Alush,http://files.parldata.eu/kv/kuvendi/people/mp_AlushAGashi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,394&secid=102&legid=2",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_AnitaMorinaSaraçi,"",Anita Morina-Saraçi,Morina-Saraçi Anita,Morina-Saraçi,Anita,http://files.parldata.eu/kv/kuvendi/people/mp_AnitaMorinaSara%C3%A7i/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,577&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_ArdianGjini,"",Ardian Gjini,Gjini Ardian,Gjini,Ardian,http://files.parldata.eu/kv/kuvendi/people/mp_ArdianGjini/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,696&secid=102&legid=4",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_ArmendZemaj,"",Armend Zemaj,Zemaj Armend,Zemaj,Armend,http://files.parldata.eu/kv/kuvendi/people/mp_ArmendZemaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,820",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_ArsimBajrami,"",Arsim Bajrami,Bajrami Arsim,Bajrami,Arsim,http://files.parldata.eu/kv/kuvendi/people/mp_ArsimBajrami/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,690&secid=102&legid=4",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_ArsimRexhepi,1972-05-20,Arsim Rexhepi,Rexhepi Arsim,Rexhepi,Arsim,http://files.parldata.eu/kv/kuvendi/people/mp_ArsimRexhepi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,584&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_BahriHyseni,"",Bahri Hyseni,Hyseni Bahri,Hyseni,Bahri,http://files.parldata.eu/kv/kuvendi/people/mp_BahriHyseni/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,545&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_BajramKosumi,1960-03-20,Bajram Kosumi,Kosumi Bajram,Kosumi,Bajram,http://files.parldata.eu/kv/kuvendi/people/mp_BajramKosumi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,605&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_BasriMusmurati,"",Basri Musmurati,Musmurati Basri,Musmurati,Basri,http://files.parldata.eu/kv/kuvendi/people/mp_BasriMusmurati/image.gif,"http://www.kuvendikosoves.org/?cid=1,158,653&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_BehgjetPacolli,"",Behgjet Pacolli,Pacolli Behgjet,Pacolli,Behgjet,http://files.parldata.eu/kv/kuvendi/people/mp_BehgjetPacolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,578&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_BeratLuzha,1953-01-08,Berat Luzha,Luzha Berat,Luzha,Berat,http://files.parldata.eu/kv/kuvendi/people/mp_BeratLuzha/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,538&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_BerimRamosaj,1962-06-04,Berim Ramosaj,Ramosaj Berim,Ramosaj,Berim,http://files.parldata.eu/kv/kuvendi/people/mp_BerimRamosaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,595&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_BesaGaxherri,"",Besa Gaxherri,Gaxherri Besa,Gaxherri,Besa,http://files.parldata.eu/kv/kuvendi/people/mp_BesaGaxherri/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,837",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_BranislavGrbiæ,1957-11-04,Branislav Grbiæ,Grbiæ Branislav,Grbiæ,Branislav,http://files.parldata.eu/kv/kuvendi/people/mp_BranislavGrbi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,631&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_BujarBukoshi,"",Bujar Bukoshi,Bukoshi Bujar,Bukoshi,Bujar,http://files.parldata.eu/kv/kuvendi/people/mp_BujarBukoshi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,566&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_BujarDugolli,1969-10-30,Bujar Dugolli,Dugolli Bujar,Dugolli,Bujar,http://files.parldata.eu/kv/kuvendi/people/mp_BujarDugolli/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,607&secid=102&legid=3",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_DanushAdemi,"",Danush Ademi,Ademi Danush,Ademi,Danush,http://files.parldata.eu/kv/kuvendi/people/mp_DanushAdemi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,872",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_DonikaKadaj,1979-03-20,Donika Kadaj,Kadaj Donika,Kadaj,Donika,http://files.parldata.eu/kv/kuvendi/people/mp_DonikaKadaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,610&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_DraganDimić,1961-03-04,Dragan Dimić,Dimić Dragan,Dimić,Dragan,http://files.parldata.eu/kv/kuvendi/people/mp_DraganDimi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,640&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_DragiAMirić,1964-01-14,Dragia Mirić,Mirić Dragia,Mirić,Dragia,http://files.parldata.eu/kv/kuvendi/people/mp_Dragi%C2%9AAMiri%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,633&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_DritaKadriu,"",Drita Kadriu,Kadriu Drita,Kadriu,Drita,http://files.parldata.eu/kv/kuvendi/people/mp_DritaKadriu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,551&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_DritaMaliqi,"",Drita Maliqi,Maliqi Drita,Maliqi,Drita,http://files.parldata.eu/kv/kuvendi/people/mp_DritaMaliqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,600&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_DritonTali,"",Driton Tali,Tali Driton,Tali,Driton,http://files.parldata.eu/kv/kuvendi/people/mp_DritonTali/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,583&secid=102&legid=3",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_DEzairMurati,1948-06-02,Dezair Murati,Murati Dezair,Murati,Dezair,http://files.parldata.eu/kv/kuvendi/people/mp_D%C2%9EEzairMurati/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,619&secid=102&legid=3",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_EditaTahiri,"",Edita Tahiri,Tahiri Edita,Tahiri,Edita,http://files.parldata.eu/kv/kuvendi/people/mp_EditaTahiri/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,525&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_ElhameHetemi,"",Elhame Hetemi,Hetemi Elhame,Hetemi,Elhame,http://files.parldata.eu/kv/kuvendi/people/mp_ElhameHetemi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,552&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_EmrushXhemajli,1959-05-01,Emrush Xhemajli,Xhemajli Emrush,Xhemajli,Emrush,http://files.parldata.eu/kv/kuvendi/people/mp_EmrushXhemajli/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,535&secid=102&legid=3",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_EnisKervan,"",Enis Kervan,Kervan Enis,Kervan,Enis,http://files.parldata.eu/kv/kuvendi/people/mp_EnisKervan/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,660&secid=102&legid=4",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_EnverHoxhaj,"",Enver Hoxhaj,Hoxhaj Enver,Hoxhaj,Enver,http://files.parldata.eu/kv/kuvendi/people/mp_EnverHoxhaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,891",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_EqremKryeziu,"",Eqrem Kryeziu,Kryeziu Eqrem,Kryeziu,Eqrem,http://files.parldata.eu/kv/kuvendi/people/mp_EqremKryeziu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,715&secid=102&legid=4",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_EsatBrajshori,"",Esat Brajshori,Brajshori Esat,Brajshori,Esat,http://files.parldata.eu/kv/kuvendi/people/mp_EsatBrajshori/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,587&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_EtemArifi,"",Etem Arifi,Arifi Etem,Arifi,Etem,http://files.parldata.eu/kv/kuvendi/people/mp_EtemArifi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,874",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_EthemÇeku,"",Ethem Çeku,Çeku Ethem,Çeku,Ethem,http://files.parldata.eu/kv/kuvendi/people/mp_Ethem%C3%87eku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,602&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_FatmirLimaj,"",Fatmir Limaj,Limaj Fatmir,Limaj,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirLimaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,853",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_FatmirRexhepi,"",Fatmir Rexhepi,Rexhepi Fatmir,Rexhepi,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirRexhepi/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,829",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_FatmireBerisha,"",Fatmire Berisha,Berisha Fatmire,Berisha,Fatmire,http://files.parldata.eu/kv/kuvendi/people/mp_FatmireBerisha/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,574&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_FloraBrovina,"",Flora Brovina,Brovina Flora,Brovina,Flora,http://files.parldata.eu/kv/kuvendi/people/mp_FloraBrovina/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,894",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_GaniBuçinca,"",Gani Buçinca,Buçinca Gani,Buçinca,Gani,http://files.parldata.eu/kv/kuvendi/people/mp_GaniBu%C3%A7inca/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,537&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_GaniGeci,1968-01-20,Gani Geci,Geci Gani,Geci,Gani,http://files.parldata.eu/kv/kuvendi/people/mp_GaniGeci/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,594&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_GaniKoci,1958-06-20,Gani Koci,Koci Gani,Koci,Gani,http://files.parldata.eu/kv/kuvendi/people/mp_GaniKoci/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,536&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_GjylnazeSyla,1961-02-14,Gjylnaze Syla,Syla Gjylnaze,Syla,Gjylnaze,http://files.parldata.eu/kv/kuvendi/people/mp_GjylnazeSyla/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,609&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_HafizeHajdini,1972-10-01,Hafize Hajdini,Hajdini Hafize,Hajdini,Hafize,http://files.parldata.eu/kv/kuvendi/people/mp_HafizeHajdini/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,618&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_HajdinAbazi,1959-04-30,Hajdin Abazi,Abazi Hajdin,Abazi,Hajdin,http://files.parldata.eu/kv/kuvendi/people/mp_HajdinAbazi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,542&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_HajredinHyseni,1968-10-10,Hajredin Hyseni,Hyseni Hajredin,Hyseni,Hajredin,http://files.parldata.eu/kv/kuvendi/people/mp_HajredinHyseni/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,637&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_HakiShatri,"",Haki Shatri,Shatri Haki,Shatri,Haki,http://files.parldata.eu/kv/kuvendi/people/mp_HakiShatri/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,564&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_HesetCakolli,1957-04-14,Heset Cakolli,Cakolli Heset,Cakolli,Heset,http://files.parldata.eu/kv/kuvendi/people/mp_HesetCakolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,588&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_HydajetHyseni,"",Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_IbrahimGashi,"",Ibrahim Gashi,Gashi Ibrahim,Gashi,Ibrahim,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimGashi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,580&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_IbrahimMakolli,"",Ibrahim Makolli,Makolli Ibrahim,Makolli,Ibrahim,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimMakolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,579&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_IbrahimSelmanaj,"",Ibrahim Selmanaj,Selmanaj Ibrahim,Selmanaj,Ibrahim,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimSelmanaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,606&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_IsmajlKurteshi,"",Ismajl Kurteshi,Kurteshi Ismajl,Kurteshi,Ismajl,http://files.parldata.eu/kv/kuvendi/people/mp_IsmajlKurteshi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,900",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_IsmetBeqiri,"",Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,814",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_JakupKrasniqi,"",Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_KaqushaJashari,1946-08-16,Kaqusha Jashari,Jashari Kaqusha,Jashari,Kaqusha,http://files.parldata.eu/kv/kuvendi/people/mp_KaqushaJashari/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,546&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_KolëBerisha,"",Kolë Berisha,Berisha Kolë,Berisha,Kolë,http://files.parldata.eu/kv/kuvendi/people/mp_Kol%C3%ABBerisha/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,559&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_KosaraNikolić,1947-12-29,Kosara Nikolić,Nikolić Kosara,Nikolić,Kosara,http://files.parldata.eu/kv/kuvendi/people/mp_KosaraNikoli%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,624&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_LuljetaShehu,"",Luljeta Shehu,Shehu Luljeta,Shehu,Luljeta,http://files.parldata.eu/kv/kuvendi/people/mp_LuljetaShehu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,573&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_LulzimZeneli,"",Lulzim Zeneli,Zeneli Lulzim,Zeneli,Lulzim,http://files.parldata.eu/kv/kuvendi/people/mp_LulzimZeneli/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,597&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_LutfiHaziri,"",Lutfi Haziri,Haziri Lutfi,Haziri,Lutfi,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiHaziri/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,557&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_LutfiZharku,"",Lutfi Zharku,Zharku Lutfi,Zharku,Lutfi,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiZharku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,728&secid=102&legid=4",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_MahirYağcılar,"",Mahir Yağcılar,Yağcılar Mahir,Yağcılar,Mahir,http://files.parldata.eu/kv/kuvendi/people/mp_MahirYa%C4%9Fc%C4%B1lar/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,613&secid=102&legid=3",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_MarkKrasniqi,"",Mark Krasniqi,Krasniqi Mark,Krasniqi,Mark,http://files.parldata.eu/kv/kuvendi/people/mp_MarkKrasniqi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,593&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
