id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs,identifier__parliamentdotuk,name__zh,name__pl,name__eu,name__fr,name__ru,name__es,name__ca,name__hu,name__fi,name__it,name__la,name__cy,name__de,name__br,name__ga,name__nl,name__sv,name__mzn,name__oc,name__nb,name__da,name__nn,name__he,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__ga,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__mzn,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__zh,name__ko,name__tr,name__el,name__tl,name__af,name__en_ca,name__en_gb,name__uk,name__fa,wikipedia__af,wikipedia__da,wikipedia__el,wikipedia__ko,wikipedia__no,wikipedia__tl,wikipedia__tr,wikipedia__uk,name__ro,wikipedia__ro,wikipedia__enwikiquote,wikipedia__commons,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gl,name__be,name__id,name__bn,name__ar,name__pt,name__eo,name__be_tarask,name__cs,name__bg,name__ckb,name__az,name__hy,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ckb,wikipedia__cs,wikipedia__eo,wikipedia__fa,wikipedia__gl,wikipedia__id,wikipedia__nn,wikipedia__pt,name__sr_el,name__sr_ec,name__hr,name__sco,name__sr,name__ie,name__ja,wikipedia__hr,wikipedia__ie,wikipedia__itwikiquote,wikipedia__ja,wikipedia__sco,wikipedia__sr,name__an,name__bs,name__ceb,name__et,name__is,name__lb,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__sq,name__vec,name__wa,name__gd,name__yo,name__pnb,name__ku_arab,name__ku_latn,name__ku,name__hi,name__ur,wikipedia__et,wikipedia__gd,wikipedia__ku,wikipedia__pnb,wikipedia__sk,wikipedia__ur,wikipedia__yo,name__ta,wikipedia__ta,name__vmf,name__nan,name__mr,name__io,wikipedia__io,wikipedia__is,wikipedia__mr,wikipedia__zh_min_nan,name__de_ch,identifier__wikidata
10385,Eddie McGrady,487,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Eddie McGrady,,male,,,,1935-06-03,,Eddie,,,,,,2013-11-11,,,,,,,,,,,,,,mr-eddie-mcgrady,Eddie McGrady,,,,,,,Eddie McGrady,,Eddie McGrady,,,,,,,Eddie McGrady,,,Eddie McGrady,Eddie McGrady,,,Eddie McGrady,Eddie McGrady,Eddie McGrady,,,,,,,,,,,,,,,,,,,,Eddie McGrady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5336300
10387,Martin McGuinness,488,Mid Ulster,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Martin McGuinness,https://upload.wikimedia.org/wikipedia/commons/c/c8/MartinMcGuinness_(cropped).jpg,male,23957091,124606717,n2002032196,1950-05-23,/m/025pz4,Martin,http://www.thepeoplespresident.ie,,martin-mcguinness,,,,,,,,,,,,,,,,,mr-martin-mcguinness,Martin McGuinness,00000026174,,,马丁·麦吉尼斯,Martin McGuinness,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martinus McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,Martin McGuinness,Martin McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martinus McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,马丁·麦吉尼斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q57689
10387,Martin McGuinness,488,Mid Ulster,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Martin McGuinness,https://upload.wikimedia.org/wikipedia/commons/c/c8/MartinMcGuinness_(cropped).jpg,male,23957091,124606717,n2002032196,1950-05-23,/m/025pz4,Martin,http://www.thepeoplespresident.ie,,martin-mcguinness,,,,,,,,,,,,,,,,,mr-martin-mcguinness,Martin McGuinness,00000026174,,,马丁·麦吉尼斯,Martin McGuinness,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martinus McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,Martin McGuinness,Martin McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martinus McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,马丁·麦吉尼斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q57689
10387,Martin McGuinness,488,Mid Ulster,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Martin McGuinness,https://upload.wikimedia.org/wikipedia/commons/c/c8/MartinMcGuinness_(cropped).jpg,male,23957091,124606717,n2002032196,1950-05-23,/m/025pz4,Martin,http://www.thepeoplespresident.ie,,martin-mcguinness,,,,,,,,,,,,,,,,,mr-martin-mcguinness,Martin McGuinness,00000026174,,,马丁·麦吉尼斯,Martin McGuinness,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martinus McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,Martin McGuinness,Martin McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martinus McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,马丁·麦吉尼斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q57689
10387,Martin McGuinness,488,Mid Ulster,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Martin McGuinness,https://upload.wikimedia.org/wikipedia/commons/c/c8/MartinMcGuinness_(cropped).jpg,male,23957091,124606717,n2002032196,1950-05-23,/m/025pz4,Martin,http://www.thepeoplespresident.ie,,martin-mcguinness,,,,,,,,,,,,,,,,,mr-martin-mcguinness,Martin McGuinness,00000026174,,,马丁·麦吉尼斯,Martin McGuinness,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martinus McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,Martin McGuinness,Martin McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Martin McGuinness,Máirtín Mag Aonghusa,מרטין מקגינס,Martin McGuinness,Martin McGuinness,Martinus McGuinness,مارتین مک گوینس,Martin McGuinness,Martin McGuinness,"Макгиннесс, Мартин",Martin McGuinness,Martin McGuinness,马丁·麦吉尼斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q57689
10411,Seamus Mallon,462,Newry and Armagh,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Seamus Mallon,,male,,,,1936-08-17,/m/01n7p0,Seamus,,,,,,,,,,,,,,,,,,,,mr-seamus-mallon,Seamus Mallon,,,,,,,Seamus Mallon,,Seamus Mallon,,,Seamus Mallon,,,,Seamus Mallon,,,Seamus Mallon,,,,,,,,,,,,,,Seamus Mallon,Seamus Mallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3476695
10471,Ian Paisley,541,North Antrim,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Ian Paisley,https://upload.wikimedia.org/wikipedia/commons/e/eb/DrIanPaisley.jpg,male,79426950,119479362,n50051819,1926-04-06,/m/0nxf7,Ian,,,,1396,,2014-09-12,0000 0000 7863 4864,12062254n,028878302,,072783273,35406216,mp52885,,,,,,,,Ian Paisley,00000012445,,,伊恩·佩斯利,Ian Paisley,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ioannes Paisley,Ian Paisley,Ian Paisley,,Ian Paisley,Ian Paisley,Ian Paisley,,,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,Ian Paisley,Ian Paisley,Ioannes Paisley,,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,伊恩·佩斯利,이언 페이즐리,,Ίαν Πέσλεϊ,,Ian Paisley,,,Іан Пейслі,,Ian Paisley,Ian Paisley,Ίαν Πέισλι,이언 페이즐리,Ian Paisley,,,Іан Пейслі,Ian Paisley,Ian Paisley,Ian Paisley,Category:Ian Paisley,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,Ian Paisley,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,,,,,,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,Ian Paisley,Ijan Pejsli,Ијан Пејсли,Ian Paisley,Ian Paisley,Ијан Пејсли,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ian Paisley,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ијан Пејсли,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q296597
10471,Ian Paisley,541,North Antrim,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Ian Paisley,https://upload.wikimedia.org/wikipedia/commons/e/eb/DrIanPaisley.jpg,male,79426950,119479362,n50051819,1926-04-06,/m/0nxf7,Ian,,,,1396,,2014-09-12,0000 0000 7863 4864,12062254n,028878302,,072783273,35406216,mp52885,,,,,,,,Ian Paisley,00000012445,,,伊恩·佩斯利,Ian Paisley,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ioannes Paisley,Ian Paisley,Ian Paisley,,Ian Paisley,Ian Paisley,Ian Paisley,,,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,Ian Paisley,Ian Paisley,Ioannes Paisley,,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,伊恩·佩斯利,이언 페이즐리,,Ίαν Πέσλεϊ,,Ian Paisley,,,Іан Пейслі,,Ian Paisley,Ian Paisley,Ίαν Πέισλι,이언 페이즐리,Ian Paisley,,,Іан Пейслі,Ian Paisley,Ian Paisley,Ian Paisley,Category:Ian Paisley,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,Ian Paisley,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,,,,,,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,Ian Paisley,Ijan Pejsli,Ијан Пејсли,Ian Paisley,Ian Paisley,Ијан Пејсли,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ian Paisley,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ијан Пејсли,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q296597
10471,Ian Paisley,541,North Antrim,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Ian Paisley,https://upload.wikimedia.org/wikipedia/commons/e/eb/DrIanPaisley.jpg,male,79426950,119479362,n50051819,1926-04-06,/m/0nxf7,Ian,,,,1396,,2014-09-12,0000 0000 7863 4864,12062254n,028878302,,072783273,35406216,mp52885,,,,,,,,Ian Paisley,00000012445,,,伊恩·佩斯利,Ian Paisley,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ioannes Paisley,Ian Paisley,Ian Paisley,,Ian Paisley,Ian Paisley,Ian Paisley,,,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,Ian Paisley,איאן פייזלי,Ian Paisley,Ian Paisley,Ioannes Paisley,,Ian Paisley,Ian Paisley,"Пейсли, Иан",Ian Paisley,Ian Paisley,伊恩·佩斯利,이언 페이즐리,,Ίαν Πέσλεϊ,,Ian Paisley,,,Іан Пейслі,,Ian Paisley,Ian Paisley,Ίαν Πέισλι,이언 페이즐리,Ian Paisley,,,Іан Пейслі,Ian Paisley,Ian Paisley,Ian Paisley,Category:Ian Paisley,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,伊恩·佩斯利,Ian Paisley,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,,,,,,,,,,Ian Paisley,Ian Paisley,,Ian Paisley,,,Ian Paisley,Ijan Pejsli,Ијан Пејсли,Ian Paisley,Ian Paisley,Ијан Пејсли,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ian Paisley,Ian Paisley,イアン・ペイズリー,Ian Paisley,Ијан Пејсли,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q296597
10507,Peter Robinson,576,Belfast East,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Peter Robinson,https://upload.wikimedia.org/wikipedia/commons/1/1a/Peter_Robinson_at_Titanic_Belfast_(Cropped).jpg,male,48415763,,,1948-12-29,/m/025q3t,Peter,,,,,,,,,,,,,,,,,,,,mr-peter-robinson,Peter Robinson (Northern Ireland politician),,,,彼德·羅賓遜,Peter Robinson,,Peter Robinson,"Робинсон, Питер",Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,Petrus Robinson,,Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,,,Peter Robinson,Peter Robinson,,,,,,Peter Robinson (Politiker),Peter Robinson (político),,Peter Robinson,Peter Robinson (homme politique),Peter Robinson,,Peter Robinson (politikus),Peter Robinson (politico),Petrus Robinson,,,Peter Robinson,"Робинсон, Питер",Peter Robinson,Peter Robinson (politiker),彼德·羅賓遜 (政治人物),피터 로빈슨,Peter Robinson,Πίτερ Ρόμπινσον,Peter Robinson,Peter Robinson,Peter Robinson,Peter Robinson,Пітер Робінсон,پیتر رابینسون,Peter Robinson (politikus),Peter Robinson,Πίτερ Ρόμπινσον,피터 로빈슨 (정치인),Peter Robinson (politiker),Peter Robinson (politiko),Peter Robinson,Пітер Робінсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q333036
10507,Peter Robinson,576,Belfast East,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Peter Robinson,https://upload.wikimedia.org/wikipedia/commons/1/1a/Peter_Robinson_at_Titanic_Belfast_(Cropped).jpg,male,48415763,,,1948-12-29,/m/025q3t,Peter,,,,,,,,,,,,,,,,,,,,mr-peter-robinson,Peter Robinson (Northern Ireland politician),,,,彼德·羅賓遜,Peter Robinson,,Peter Robinson,"Робинсон, Питер",Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,Petrus Robinson,,Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,,,Peter Robinson,Peter Robinson,,,,,,Peter Robinson (Politiker),Peter Robinson (político),,Peter Robinson,Peter Robinson (homme politique),Peter Robinson,,Peter Robinson (politikus),Peter Robinson (politico),Petrus Robinson,,,Peter Robinson,"Робинсон, Питер",Peter Robinson,Peter Robinson (politiker),彼德·羅賓遜 (政治人物),피터 로빈슨,Peter Robinson,Πίτερ Ρόμπινσον,Peter Robinson,Peter Robinson,Peter Robinson,Peter Robinson,Пітер Робінсон,پیتر رابینسون,Peter Robinson (politikus),Peter Robinson,Πίτερ Ρόμπινσον,피터 로빈슨 (정치인),Peter Robinson (politiker),Peter Robinson (politiko),Peter Robinson,Пітер Робінсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q333036
10507,Peter Robinson,576,Belfast East,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Peter Robinson,https://upload.wikimedia.org/wikipedia/commons/1/1a/Peter_Robinson_at_Titanic_Belfast_(Cropped).jpg,male,48415763,,,1948-12-29,/m/025q3t,Peter,,,,,,,,,,,,,,,,,,,,mr-peter-robinson,Peter Robinson (Northern Ireland politician),,,,彼德·羅賓遜,Peter Robinson,,Peter Robinson,"Робинсон, Питер",Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,Petrus Robinson,,Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,,,Peter Robinson,Peter Robinson,,,,,,Peter Robinson (Politiker),Peter Robinson (político),,Peter Robinson,Peter Robinson (homme politique),Peter Robinson,,Peter Robinson (politikus),Peter Robinson (politico),Petrus Robinson,,,Peter Robinson,"Робинсон, Питер",Peter Robinson,Peter Robinson (politiker),彼德·羅賓遜 (政治人物),피터 로빈슨,Peter Robinson,Πίτερ Ρόμπινσον,Peter Robinson,Peter Robinson,Peter Robinson,Peter Robinson,Пітер Робінсон,پیتر رابینسون,Peter Robinson (politikus),Peter Robinson,Πίτερ Ρόμπινσον,피터 로빈슨 (정치인),Peter Robinson (politiker),Peter Robinson (politiko),Peter Robinson,Пітер Робінсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q333036
10507,Peter Robinson,576,Belfast East,DUP,dup,2011-05-06,election,,,4,Peter Robinson,https://upload.wikimedia.org/wikipedia/commons/1/1a/Peter_Robinson_at_Titanic_Belfast_(Cropped).jpg,male,48415763,,,1948-12-29,/m/025q3t,Peter,,,,,,,,,,,,,,,,,,,,mr-peter-robinson,Peter Robinson (Northern Ireland politician),,,,彼德·羅賓遜,Peter Robinson,,Peter Robinson,"Робинсон, Питер",Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,Petrus Robinson,,Peter Robinson,,Peter Robinson,Peter Robinson,Peter Robinson,,,Peter Robinson,Peter Robinson,,,,,,Peter Robinson (Politiker),Peter Robinson (político),,Peter Robinson,Peter Robinson (homme politique),Peter Robinson,,Peter Robinson (politikus),Peter Robinson (politico),Petrus Robinson,,,Peter Robinson,"Робинсон, Питер",Peter Robinson,Peter Robinson (politiker),彼德·羅賓遜 (政治人物),피터 로빈슨,Peter Robinson,Πίτερ Ρόμπινσον,Peter Robinson,Peter Robinson,Peter Robinson,Peter Robinson,Пітер Робінсон,پیتر رابینسون,Peter Robinson (politikus),Peter Robinson,Πίτερ Ρόμπινσον,피터 로빈슨 (정치인),Peter Robinson (politiker),Peter Robinson (politiko),Peter Robinson,Пітер Робінсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q333036
10589,John Taylor,655,Strangford,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,Lord Kilclooney,655,Strangford,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,"John Taylor, Baron Kilclooney",,male,,,,1937-12-24,/m/01c9n0,John,,,,1504,,,,,,,,,,,,,,,,mr-john-taylor,"John Taylor, Baron Kilclooney",,,,,,,"John Taylor, Baron Kilclooney",,"John Taylor, Baron Kilclooney",,,,,,,"John Taylor, Baron Kilclooney",,,"John Taylor, Baron Kilclooney",,,,,,,,,,,"John Taylor, Baron Kilclooney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Taylor, Baron Kilclooney","John Taylor, Baron Kilclooney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q333991
10605,David Trimble,672,Upper Bann,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,David Trimble,"https://upload.wikimedia.org/wikipedia/commons/0/0a/David_Trimble_at_Lisburn_Seed_Group_benefit,_Hillsborough_Castle,_Christmas_2007_crop.jpg",male,72939112,122611276,n88081332,1944-10-15,/m/01hbqv,David,,,,,,,0000 0000 7866 1088,,094198187,,,,,,319402,195/000089925,,,,,David Trimble,00000021664,,,戴维·特林布尔,David Trimble,David Trimble,David Trimble,"Тримбл, Дэвид",David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,,David Trimble,David Trimble,David Trimble,,,David Trimble,David Trimble,David Trimble,דייוויד טרימבל,,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,דייוויד טרימבל,David Trimble,David Trimble,David Trimble,,David Trimble,David Trimble,"Тримбл, Дэвид",David Trimble,David Trimble,戴维·特林布尔,데이비드 트림블,David Trimble,,,,,,Девід Трімбл,دیوید تریمبل,,David Trimble,,데이비드 트림블,David Trimble,,David Trimble,Девід Трімбл,,,,,,,,,,,David Trimble,Дэвід Трымбл,David Trimble,,دافيد تريمبل,David Trimble,,Дэйвід Трымбл,David Trimble,Дейвид Тримбъл,,,,دافيد تريمبل,,Дэйвід Трымбл,Дэвід Трымбл,Дейвид Тримбъл,,,David Trimble,,دیوید تریمبل,David Trimble,David Trimble,,David Trimble,,,,,,,デヴィッド・トリンブル,,,,デヴィッド・トリンブル,,,,,,David Trimble,,,,,,,,David Trimble,,,,,Daibhidh Trimble,David Trimble,ڈیوڈ ٹرمبل,داڤد ترمبلە,David Trimble,David Trimble,david trimble,ڈیوڈ ٹرمبل,David Trimble,Daibhidh Trimble,David Trimble,ڈیوڈ ٹرمبل,David Trimble,ڈیوڈ ٹرمبل,David Trimble,,,,,,,,,,,,Q192556
10605,David Trimble,672,Upper Bann,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,David Trimble,"https://upload.wikimedia.org/wikipedia/commons/0/0a/David_Trimble_at_Lisburn_Seed_Group_benefit,_Hillsborough_Castle,_Christmas_2007_crop.jpg",male,72939112,122611276,n88081332,1944-10-15,/m/01hbqv,David,,,,,,,0000 0000 7866 1088,,094198187,,,,,,319402,195/000089925,,,,,David Trimble,00000021664,,,戴维·特林布尔,David Trimble,David Trimble,David Trimble,"Тримбл, Дэвид",David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,,David Trimble,David Trimble,David Trimble,,,David Trimble,David Trimble,David Trimble,דייוויד טרימבל,,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,David Trimble,דייוויד טרימבל,David Trimble,David Trimble,David Trimble,,David Trimble,David Trimble,"Тримбл, Дэвид",David Trimble,David Trimble,戴维·特林布尔,데이비드 트림블,David Trimble,,,,,,Девід Трімбл,دیوید تریمبل,,David Trimble,,데이비드 트림블,David Trimble,,David Trimble,Девід Трімбл,,,,,,,,,,,David Trimble,Дэвід Трымбл,David Trimble,,دافيد تريمبل,David Trimble,,Дэйвід Трымбл,David Trimble,Дейвид Тримбъл,,,,دافيد تريمبل,,Дэйвід Трымбл,Дэвід Трымбл,Дейвид Тримбъл,,,David Trimble,,دیوید تریمبل,David Trimble,David Trimble,,David Trimble,,,,,,,デヴィッド・トリンブル,,,,デヴィッド・トリンブル,,,,,,David Trimble,,,,,,,,David Trimble,,,,,Daibhidh Trimble,David Trimble,ڈیوڈ ٹرمبل,داڤد ترمبلە,David Trimble,David Trimble,david trimble,ڈیوڈ ٹرمبل,David Trimble,Daibhidh Trimble,David Trimble,ڈیوڈ ٹرمبل,David Trimble,ڈیوڈ ٹرمبل,David Trimble,,,,,,,,,,,,Q192556
10679,William McCrea,70,Mid Ulster,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,William McCrea,,male,,,,1948-08-06,,William,,,,,,,,,,,,,,,,,,,,,William McCrea (politician),,,,,,,William McCrea,,William McCrea,,,,,,,William McCrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q694775
